"Date","Price","Open","High","Low","Vol.","Change %"
"08/27/2024","181.74","181.50","181.89","179.81","470.17K","0.13%"
"08/26/2024","181.50","179.80","182.50","179.80","582.98K","1.22%"
"08/23/2024","179.32","180.18","181.23","178.47","363.29K","-0.42%"
"08/22/2024","180.07","180.31","181.65","178.97","448.16K","-0.19%"
"08/21/2024","180.42","178.91","182.21","178.77","519.83K","0.89%"
"08/20/2024","178.83","184.02","184.02","178.30","686.07K","-2.18%"
"08/19/2024","182.81","180.50","182.91","180.00","859.12K","1.64%"
"08/16/2024","179.86","177.56","180.38","176.87","640.30K","1.18%"
"08/15/2024","177.77","176.39","179.18","175.70","708.06K","1.62%"
"08/14/2024","174.93","173.98","175.43","172.49","695.01K","0.11%"
"08/13/2024","174.74","174.80","175.56","173.70","686.63K","-0.06%"
"08/12/2024","174.85","174.85","175.36","173.69","552.14K","-0.09%"
"08/09/2024","175.01","177.50","177.50","174.46","462.18K","-1.27%"
"08/08/2024","177.27","175.34","177.96","175.09","541.05K","1.17%"
"08/07/2024","175.22","178.37","181.68","175.07","1.12M","-1.10%"
"08/06/2024","177.16","178.97","181.84","176.81","720.83K","-0.82%"
"08/05/2024","178.62","186.13","186.63","177.03","1.40M","-4.84%"
"08/02/2024","187.71","188.58","189.63","186.81","787.62K","-0.35%"
"08/01/2024","188.37","187.83","190.49","186.02","879.41K","0.73%"
"07/31/2024","187.01","186.99","188.35","185.85","679.60K","0.03%"
"07/30/2024","186.96","186.42","189.47","186.42","734.06K","0.17%"
"07/29/2024","186.65","184.72","191.24","182.91","1.17M","1.39%"
"07/26/2024","184.10","176.32","184.22","174.60","1.33M","4.16%"
"07/25/2024","176.74","175.64","177.71","174.55","1.49M","1.01%"
"07/24/2024","174.97","175.27","175.51","173.82","888.46K","-0.73%"
"07/23/2024","176.26","177.46","177.79","175.88","625.26K","-0.68%"
"07/22/2024","177.46","178.23","179.00","177.00","509.89K","0.16%"
"07/19/2024","177.18","178.34","178.43","175.93","763.34K","-0.25%"
"07/18/2024","177.63","179.33","181.05","177.36","796.27K","-0.95%"
"07/17/2024","179.34","180.29","181.04","177.86","720.37K","-0.26%"
"07/16/2024","179.80","177.28","180.92","177.28","625.57K","1.64%"
"07/15/2024","176.90","177.65","179.19","176.35","455.24K","-0.48%"
"07/12/2024","177.76","175.20","178.11","174.72","504.67K","1.66%"
"07/11/2024","174.85","174.69","177.54","174.35","437.66K","0.13%"
"07/10/2024","174.62","174.36","175.30","173.40","486.22K","0.25%"
"07/09/2024","174.18","175.73","175.95","173.73","339.65K","-0.94%"
"07/08/2024","175.84","176.48","177.45","175.66","437.42K","-0.54%"
"07/05/2024","176.80","175.58","176.92","174.55","468.29K","0.77%"
"07/03/2024","175.45","176.31","176.48","174.79","362.82K","-0.30%"
"07/02/2024","175.98","176.68","179.08","174.66","727.37K","0.15%"
"07/01/2024","175.71","177.67","177.82","175.30","656.40K","-1.18%"
"06/28/2024","177.80","178.16","179.97","177.07","1.24M","-0.24%"
"06/27/2024","178.23","179.47","179.81","177.02","921.17K","-0.49%"
"06/26/2024","179.10","177.19","179.87","176.95","718.98K","0.66%"
"06/25/2024","177.92","179.85","180.02","177.37","1.11M","-1.16%"
"06/24/2024","180.00","181.33","182.39","179.44","640.51K","-0.93%"
"06/21/2024","181.69","182.00","183.50","180.59","1.13M","0.44%"
"06/20/2024","180.89","178.35","181.40","177.78","608.02K","1.51%"
"06/18/2024","178.20","177.95","178.93","177.53","955.09K","-0.05%"
"06/17/2024","178.29","179.57","180.13","177.18","874.21K","-1.12%"
"06/14/2024","180.31","179.93","181.25","179.45","480.92K","0.34%"
"06/13/2024","179.70","180.06","180.63","178.58","485.77K","-0.20%"
"06/12/2024","180.06","182.77","183.26","179.46","568.15K","-1.06%"
"06/11/2024","181.99","179.29","182.06","178.92","632.88K","1.03%"
"06/10/2024","180.13","179.95","180.53","178.28","494.22K","-0.18%"
"06/07/2024","180.46","180.27","181.97","179.87","462.22K","0.09%"
"06/06/2024","180.30","180.50","181.71","179.88","630.40K","-0.27%"
"06/05/2024","180.78","179.51","180.88","178.05","641.21K","1.11%"
"06/04/2024","178.79","175.70","179.02","174.99","766.23K","2.21%"
"06/03/2024","174.93","173.36","175.70","173.34","705.47K","0.35%"
"05/31/2024","174.32","169.75","174.55","169.58","1.34M","2.80%"
"05/30/2024","169.58","170.48","171.08","168.79","702.16K","-0.72%"
"05/29/2024","170.81","170.01","171.42","169.93","711.95K","-0.14%"
"05/28/2024","171.05","170.00","172.52","170.00","964.49K","-0.07%"
"05/24/2024","171.17","171.40","171.95","169.66","721.57K","-0.48%"
"05/23/2024","172.00","174.41","174.41","171.45","637.21K","-1.75%"
"05/22/2024","175.07","174.79","175.52","173.82","709.75K","0.49%"
"05/21/2024","174.22","172.05","174.30","171.20","784.35K","0.93%"
"05/20/2024","172.62","170.82","172.74","169.79","483.12K","1.10%"
"05/17/2024","170.75","170.96","171.05","169.80","676.45K","-0.12%"
"05/16/2024","170.96","169.09","171.62","168.70","894.92K","1.01%"
"05/15/2024","169.25","169.57","170.46","168.51","994.93K","-0.28%"
"05/14/2024","169.73","172.26","172.79","169.30","680.34K","-0.79%"
"05/13/2024","171.09","171.51","172.96","170.10","666.61K","-0.08%"
"05/10/2024","171.23","169.73","171.94","169.61","613.45K","0.85%"
"05/09/2024","169.79","168.82","170.05","168.57","723.96K","0.73%"
"05/08/2024","168.56","168.80","169.63","168.42","546.21K","-0.59%"
"05/07/2024","169.56","170.00","170.15","168.98","733.96K","0.38%"
"05/06/2024","168.91","168.99","170.01","167.79","666.21K","0.35%"
"05/03/2024","168.32","168.63","170.19","167.53","898.09K","-0.01%"
"05/02/2024","168.34","171.26","171.26","167.04","959.96K","-1.60%"
"05/01/2024","171.08","171.02","172.95","169.81","1.38M","0.94%"
"04/30/2024","169.48","174.00","174.88","169.36","1.39M","-3.22%"
"04/29/2024","175.11","176.26","178.49","174.28","1.27M","-0.21%"
"04/26/2024","175.48","179.31","181.55","174.51","1.93M","-3.94%"
"04/25/2024","182.68","184.14","185.48","181.02","1.65M","-1.55%"
"04/24/2024","185.55","183.49","185.82","181.01","686.57K","0.23%"
"04/23/2024","185.12","186.58","186.58","183.93","726.65K","0.21%"
"04/22/2024","184.74","185.05","186.27","183.89","564.59K","0.34%"
"04/19/2024","184.12","184.21","186.62","183.16","609.33K","0.63%"
"04/18/2024","182.96","182.14","184.33","181.64","594.35K","0.77%"
"04/17/2024","181.57","182.77","183.71","181.57","520.80K","-0.58%"
"04/16/2024","182.63","183.79","184.37","182.38","556.58K","-0.31%"
"04/15/2024","183.20","187.02","187.02","183.12","609.53K","-1.20%"
"04/12/2024","185.43","189.33","189.33","185.22","484.08K","-2.29%"
"04/11/2024","189.78","188.73","191.01","188.73","605.46K","0.78%"
"04/10/2024","188.31","187.73","189.39","186.56","662.58K","-0.73%"
"04/09/2024","189.69","187.90","189.97","187.82","655.84K","1.35%"
"04/08/2024","187.17","187.10","188.11","186.47","708.94K","-0.35%"
"04/05/2024","187.82","187.40","190.06","187.40","458.61K","0.42%"
"04/04/2024","187.03","189.21","190.71","186.87","607.13K","-1.03%"
"04/03/2024","188.97","191.20","191.54","188.63","607.93K","-1.28%"
"04/02/2024","191.42","189.43","192.23","189.42","831.42K","1.10%"
"04/01/2024","189.34","188.81","189.51","187.41","788.73K","-0.09%"
"03/28/2024","189.51","189.49","190.58","188.85","618.10K","0.22%"
"03/27/2024","189.10","188.53","189.74","187.74","491.54K","1.07%"
"03/26/2024","187.10","187.12","188.51","186.90","374.69K","-0.05%"
"03/25/2024","187.19","187.77","188.66","185.19","653.74K","-0.88%"
"03/22/2024","188.85","192.40","192.41","188.36","491.65K","-1.03%"
"03/21/2024","190.82","189.34","192.31","188.92","420.32K","0.49%"
"03/20/2024","189.89","192.58","193.00","188.97","496.93K","-1.23%"
"03/19/2024","192.25","189.63","192.34","189.63","467.19K","1.12%"
"03/18/2024","190.13","191.00","191.93","189.25","432.99K","-0.06%"
"03/15/2024","190.25","189.09","190.90","189.09","936.36K","-0.17%"
"03/14/2024","190.58","191.25","192.07","189.62","635.36K","-0.31%"
"03/13/2024","191.17","191.71","192.25","190.81","447.38K","-0.42%"
"03/12/2024","191.98","192.37","193.21","190.36","623.32K","-0.44%"
"03/11/2024","192.83","190.55","193.32","190.13","546.37K","0.95%"
"03/08/2024","191.02","192.50","192.79","189.85","610.21K","-0.85%"
"03/07/2024","192.65","191.61","193.54","190.68","668.04K","0.68%"
"03/06/2024","191.34","193.09","193.12","191.07","572.55K","-0.02%"
"03/05/2024","191.37","192.05","192.05","189.52","683.68K","-0.42%"
"03/04/2024","192.18","195.28","195.81","190.96","663.99K","-1.56%"
"03/01/2024","195.23","194.15","195.87","192.67","586.38K","-0.03%"
"02/29/2024","195.29","194.35","195.39","193.29","964.35K","0.45%"
"02/28/2024","194.41","192.79","194.98","192.79","363.43K","0.44%"
"02/27/2024","193.56","192.18","193.96","192.05","503.85K","0.28%"
"02/26/2024","193.02","196.00","196.00","192.62","548.53K","-1.80%"
"02/23/2024","196.56","194.36","196.84","194.36","398.75K","1.18%"
"02/22/2024","194.27","194.11","196.43","193.13","635.26K","0.77%"
"02/21/2024","192.78","192.50","193.21","191.46","519.22K","0.29%"
"02/20/2024","192.23","193.34","195.20","192.00","569.28K","-1.03%"
"02/16/2024","194.24","196.91","197.62","194.10","586.43K","-1.81%"
"02/15/2024","197.82","195.90","197.85","194.69","605.40K","1.27%"
"02/14/2024","195.33","194.08","196.37","193.32","586.10K","0.42%"
"02/13/2024","194.51","195.33","196.50","192.94","653.88K","-0.68%"
"02/12/2024","195.84","197.61","198.35","193.91","1.14M","-1.28%"
"02/09/2024","198.38","202.22","203.00","197.08","1.48M","-1.31%"
"02/08/2024","201.02","201.00","201.70","199.82","789.73K","0.37%"
"02/07/2024","200.28","199.34","201.46","198.41","864.08K","0.79%"
"02/06/2024","198.71","199.05","200.65","198.26","513.70K","0.18%"
"02/05/2024","198.35","199.32","199.98","197.55","556.56K","-0.63%"
"02/02/2024","199.60","201.17","201.17","198.52","427.45K","-0.32%"
"02/01/2024","200.25","199.00","200.86","198.32","546.07K","0.69%"
"01/31/2024","198.88","200.80","203.46","198.23","705.92K","-1.45%"
"01/30/2024","201.80","202.90","203.65","201.22","1.04M","-0.54%"
"01/29/2024","202.90","203.01","204.82","202.24","433.77K","-0.10%"
"01/26/2024","203.11","203.24","203.36","201.55","287.18K","0.03%"
"01/25/2024","203.04","204.39","205.59","202.23","341.38K","-0.46%"
"01/24/2024","203.98","206.86","208.04","203.85","314.02K","-1.15%"
"01/23/2024","206.35","206.17","207.57","205.86","230.35K","0.53%"
"01/22/2024","205.26","206.52","207.70","205.22","336.23K","-0.05%"
"01/19/2024","205.37","204.50","206.89","204.04","359.14K","0.68%"
"01/18/2024","203.99","200.75","204.89","200.25","350.27K","1.07%"
"01/17/2024","201.84","201.49","203.47","201.05","414.92K","-0.30%"
"01/16/2024","202.44","203.44","204.05","202.01","382.01K","-0.85%"
"01/12/2024","204.18","205.14","205.87","203.98","282.95K","0.21%"
"01/11/2024","203.76","203.08","204.31","201.63","446.23K","0.17%"
"01/10/2024","203.42","199.19","203.58","199.19","610.42K","2.96%"
"01/09/2024","197.57","198.12","199.10","197.27","419.87K","-0.72%"
"01/08/2024","199.00","197.66","199.06","196.63","432.91K","1.06%"
"01/05/2024","196.91","198.48","200.24","196.45","475.76K","-0.79%"
"01/04/2024","198.48","201.31","201.81","198.30","497.91K","-1.36%"
"01/03/2024","201.21","200.65","202.02","198.83","711.76K","-0.17%"
"01/02/2024","201.56","204.00","205.13","200.34","559.69K","-2.14%"
"12/29/2023","205.96","206.66","207.12","204.50","450.21K","-0.16%"
"12/28/2023","206.28","207.08","207.25","205.77","300.61K","0.26%"
"12/27/2023","205.75","205.76","206.82","204.77","345.33K","-0.52%"
"12/26/2023","206.83","205.48","207.29","205.05","419.03K","0.21%"
"12/22/2023","206.39","204.60","206.51","204.06","362.08K","0.94%"
"12/21/2023","204.46","204.55","205.86","203.00","447.39K","0.09%"
"12/20/2023","204.28","205.13","207.02","203.41","752.27K","-0.42%"
"12/19/2023","205.14","206.40","207.39","204.47","993.71K","-0.54%"
"12/18/2023","206.25","208.39","209.47","205.49","942.62K","-0.19%"
"12/15/2023","206.65","208.75","210.02","204.82","1.69M","-1.82%"
"12/14/2023","210.49","220.40","220.91","210.45","835.86K","-4.33%"
"12/13/2023","220.02","217.28","220.51","217.01","438.35K","1.48%"
"12/12/2023","216.81","214.85","217.12","213.84","535.34K","1.32%"
"12/11/2023","213.99","212.69","214.27","212.52","468.49K","0.48%"
"12/08/2023","212.97","214.10","215.27","212.11","477.96K","-0.75%"
"12/07/2023","214.59","216.18","216.79","214.44","440.61K","-0.64%"
"12/06/2023","215.98","216.46","218.21","215.40","395.46K","-0.55%"
"12/05/2023","217.18","218.54","218.79","215.20","601.37K","-0.71%"
"12/04/2023","218.73","217.28","219.60","216.75","506.05K","0.44%"
"12/01/2023","217.77","211.84","219.00","210.72","731.34K","2.62%"
"11/30/2023","212.20","212.26","213.20","208.34","2.38M","0.24%"
"11/29/2023","211.70","215.00","216.00","211.18","471.92K","-0.84%"
"11/28/2023","213.49","213.38","214.62","212.40","425.65K","-0.22%"
"11/27/2023","213.96","213.66","214.63","212.77","427.88K","0.34%"
"11/24/2023","213.23","214.32","215.20","212.85","218.69K","-0.43%"
"11/22/2023","214.16","213.61","215.44","212.50","452.49K","0.73%"
"11/21/2023","212.60","211.88","214.53","211.79","401.30K","0.82%"
"11/20/2023","210.88","210.12","212.15","210.12","408.86K","0.36%"
"11/17/2023","210.12","208.77","210.41","208.30","1.16M","0.38%"
"11/16/2023","209.32","206.84","211.05","206.37","626.79K","1.34%"
"11/15/2023","206.55","208.40","210.18","206.24","684.25K","-0.74%"
"11/14/2023","208.10","209.27","211.12","207.12","730.18K","-0.01%"
"11/13/2023","208.12","207.38","209.07","207.10","351.45K","0.41%"
"11/10/2023","207.26","204.87","207.57","203.90","294.19K","1.58%"
"11/09/2023","204.04","205.60","206.26","203.71","363.76K","-0.48%"
"11/08/2023","205.02","204.17","205.44","203.33","373.35K","0.57%"
"11/07/2023","203.86","204.80","206.34","203.65","410.70K","0.27%"
"11/06/2023","203.31","202.42","203.42","201.80","439.52K","0.40%"
"11/03/2023","202.49","202.22","204.21","201.35","436.34K","1.07%"
"11/02/2023","200.35","195.39","201.82","195.39","529.88K","2.99%"
"11/01/2023","194.53","200.33","200.33","194.46","682.14K","-2.57%"
"10/31/2023","199.66","198.59","199.96","197.09","574.80K","0.77%"
"10/30/2023","198.13","194.01","198.77","193.73","675.72K","2.86%"
"10/27/2023","192.63","200.47","200.90","188.44","1.65M","-5.82%"
"10/26/2023","204.53","205.96","207.14","204.43","563.76K","-0.94%"
"10/25/2023","206.47","206.28","208.62","205.17","494.04K","-0.19%"
"10/24/2023","206.87","207.01","207.57","205.24","476.63K","0.22%"
"10/23/2023","206.42","207.01","208.62","206.08","495.51K","-0.82%"
"10/20/2023","208.12","212.14","212.14","206.73","634.16K","-1.67%"
"10/19/2023","211.66","213.14","215.36","211.28","555.42K","-0.65%"
"10/18/2023","213.04","213.99","216.57","212.91","502.59K","-0.57%"
"10/17/2023","214.27","210.35","214.69","210.35","567.42K","1.46%"
"10/16/2023","211.18","208.42","211.56","208.35","498.33K","1.79%"
"10/13/2023","207.47","208.83","209.41","206.04","475.09K","-0.70%"
"10/12/2023","208.93","210.40","210.99","207.70","356.68K","-0.55%"
"10/11/2023","210.09","208.71","210.88","208.69","437.54K","0.86%"
"10/10/2023","208.29","207.45","208.79","206.83","374.91K","0.25%"
"10/09/2023","207.77","206.35","208.75","206.08","266.32K","0.27%"
"10/06/2023","207.21","204.44","208.63","204.44","435.20K","1.04%"
"10/05/2023","205.08","204.40","205.75","202.73","491.36K","0.28%"
"10/04/2023","204.50","201.91","204.85","201.33","591.08K","1.58%"
"10/03/2023","201.31","200.78","203.21","200.52","479.51K","-0.51%"
"10/02/2023","202.34","202.53","203.43","201.30","354.56K","-0.09%"
"09/29/2023","202.53","203.35","204.72","202.29","363.71K","-0.03%"
"09/28/2023","202.59","199.68","203.68","199.44","426.45K","1.06%"
"09/27/2023","200.47","200.86","201.94","199.11","383.72K","0.09%"
"09/26/2023","200.29","200.71","201.37","199.43","423.34K","-0.32%"
"09/25/2023","200.94","199.35","201.29","198.76","309.93K","0.61%"
"09/22/2023","199.72","200.71","201.49","199.45","331.69K","-0.30%"
"09/21/2023","200.33","200.35","201.20","198.46","668.65K","-0.21%"
"09/20/2023","200.75","201.52","202.93","200.68","325.56K","0.17%"
"09/19/2023","200.40","199.04","201.71","198.67","307.85K","0.34%"
"09/18/2023","199.72","200.20","202.04","199.48","538.55K","-0.50%"
"09/15/2023","200.72","200.69","202.60","200.04","1.74M","0.15%"
"09/14/2023","200.41","200.73","201.95","200.02","521.53K","0.47%"
"09/13/2023","199.47","198.62","200.04","198.34","564.21K","0.50%"
"09/12/2023","198.48","201.17","202.05","198.36","610.84K","-1.87%"
"09/11/2023","202.26","206.07","207.18","201.15","538.39K","-2.08%"
"09/08/2023","206.56","207.66","209.31","205.83","299.43K","-0.57%"
"09/07/2023","207.75","205.50","208.44","205.21","556.61K","1.06%"
"09/06/2023","205.58","206.37","207.11","204.79","325.93K","-0.32%"
"09/05/2023","206.25","205.31","207.59","205.31","409.71K","0.54%"
"09/01/2023","205.15","208.16","208.60","203.97","371.33K","-1.27%"
"08/31/2023","207.79","209.96","210.64","207.48","596.96K","-0.64%"
"08/30/2023","209.12","207.35","209.54","207.24","287.54K","0.85%"
"08/29/2023","207.35","206.44","207.45","205.84","280.39K","0.40%"
"08/28/2023","206.53","206.03","207.93","205.74","261.36K","0.38%"
"08/25/2023","205.74","203.34","206.03","202.68","374.85K","1.56%"
"08/24/2023","202.57","205.89","206.55","202.53","307.61K","-1.28%"
"08/23/2023","205.19","203.72","206.65","203.72","322.35K","1.08%"
"08/22/2023","202.99","202.04","204.35","202.04","286.59K","0.52%"
"08/21/2023","201.93","201.10","202.81","200.79","221.97K","0.29%"
"08/18/2023","201.34","200.09","202.59","200.09","304.97K","0.11%"
"08/17/2023","201.11","204.70","205.45","201.07","435.07K","-1.84%"
"08/16/2023","204.87","205.43","207.71","204.68","316.38K","-0.61%"
"08/15/2023","206.13","207.96","209.51","205.51","386.46K","-1.02%"
"08/14/2023","208.26","206.45","208.30","205.43","329.37K","1.12%"
"08/11/2023","205.96","203.66","206.76","203.08","341.44K","0.98%"
"08/10/2023","203.97","205.84","206.99","203.24","388.81K","-0.31%"
"08/09/2023","204.61","203.88","206.02","203.30","367.39K","0.69%"
"08/08/2023","203.21","204.92","205.24","202.30","429.98K","-0.99%"
"08/07/2023","205.25","204.72","207.05","204.72","497.69K","0.07%"
"08/04/2023","205.11","210.18","210.18","204.88","444.00K","-1.45%"
"08/03/2023","208.13","208.03","208.58","207.16","419.88K","0.12%"
"08/02/2023","207.89","209.59","209.59","206.64","488.52K","-1.66%"
"08/01/2023","211.40","209.60","212.41","208.84","532.79K","0.21%"
"07/31/2023","210.95","208.22","211.08","208.22","517.75K","1.28%"
"07/28/2023","208.28","208.32","214.46","205.96","653.27K","-0.56%"
"07/27/2023","209.45","213.15","213.66","208.80","564.62K","-0.66%"
"07/26/2023","210.84","210.88","211.95","209.65","653.84K","-0.10%"
"07/25/2023","211.05","211.42","212.55","210.77","517.32K","-0.39%"
"07/24/2023","211.88","214.61","215.40","211.74","388.87K","-0.94%"
