"Date","Price","Open","High","Low","Vol.","Change %"
"05/26/2023","415.39","396.72","416.36","396.57","7.83M","5.95%"
"05/25/2023","392.06","375.49","397.65","374.09","7.03M","7.19%"
"05/24/2023","365.76","368.41","369.06","361.72","2.67M","-1.26%"
"05/23/2023","370.42","371.81","376.49","369.92","2.97M","-0.44%"
"05/22/2023","372.05","371.25","374.40","369.66","2.63M","0.22%"
"05/19/2023","371.25","363.00","372.08","361.36","3.86M","3.00%"
"05/18/2023","360.43","357.00","361.48","356.45","2.90M","1.07%"
"05/17/2023","356.63","345.36","358.69","345.12","3.56M","3.34%"
"05/16/2023","345.11","344.20","347.07","341.17","2.56M","-0.16%"
"05/15/2023","345.67","337.35","345.89","333.01","3.33M","3.05%"
"05/12/2023","335.45","340.51","340.79","331.89","4.28M","-1.79%"
"05/11/2023","341.58","341.88","344.66","339.37","2.18M","-0.71%"
"05/10/2023","344.02","348.25","351.99","341.83","3.39M","0.40%"
"05/09/2023","342.65","342.50","345.00","341.23","1.88M","-0.41%"
"05/08/2023","344.06","348.00","350.48","340.76","3.14M","-1.25%"
"05/05/2023","348.40","338.98","349.55","338.03","4.26M","3.74%"
"05/04/2023","335.83","347.97","348.00","332.84","6.61M","-2.73%"
"05/03/2023","345.25","363.49","365.96","344.23","6.70M","-6.35%"
"05/02/2023","368.66","374.36","375.85","367.84","2.29M","-1.47%"
"05/01/2023","374.15","376.51","378.72","373.71","1.87M","-0.90%"
"04/28/2023","377.56","371.42","377.69","368.56","2.06M","1.65%"
"04/27/2023","371.42","365.94","373.82","363.50","2.34M","2.30%"
"04/26/2023","363.06","368.60","369.45","357.25","2.80M","-1.77%"
"04/25/2023","369.59","373.63","375.23","368.88","2.41M","-2.05%"
"04/24/2023","377.34","376.59","378.95","373.57","1.53M","-0.09%"
"04/21/2023","377.67","379.97","380.44","375.44","1.84M","-0.68%"
"04/20/2023","380.26","376.04","382.99","375.67","1.95M","0.04%"
"04/19/2023","380.11","377.90","382.84","375.60","1.78M","0.68%"
"04/18/2023","377.55","380.90","380.90","374.49","1.59M","-0.10%"
"04/17/2023","377.92","379.61","380.76","374.62","1.61M","-0.38%"
"04/14/2023","379.38","376.37","380.57","375.14","1.53M","0.15%"
"04/13/2023","378.80","373.20","379.02","372.73","2.43M","2.41%"
"04/12/2023","369.89","376.42","378.23","368.75","1.98M","-0.33%"
"04/11/2023","371.11","374.01","375.90","368.35","2.16M","-1.37%"
"04/10/2023","376.25","375.48","376.67","372.26","1.69M","-1.14%"
"04/06/2023","380.60","379.31","382.46","375.99","1.84M","-0.37%"
"04/05/2023","382.02","384.09","386.00","377.26","2.28M","-0.81%"
"04/04/2023","385.15","382.24","385.70","381.05","2.57M","1.33%"
"04/03/2023","380.08","380.88","383.73","378.15","2.71M","-1.37%"
"03/31/2023","385.37","382.29","385.73","380.26","3.06M","0.91%"
"03/30/2023","381.90","381.65","382.58","378.08","2.14M","0.72%"
"03/29/2023","379.16","376.68","380.12","375.56","2.50M","1.54%"
"03/28/2023","373.40","373.42","374.00","367.82","1.78M","0.07%"
"03/27/2023","373.15","376.51","380.35","369.68","2.83M","-0.48%"
"03/24/2023","374.96","370.23","375.23","367.72","3.00M","1.62%"
"03/23/2023","369.00","368.99","375.25","365.49","3.14M","2.02%"
"03/22/2023","361.71","375.00","377.33","361.52","3.88M","-3.34%"
"03/21/2023","374.22","364.63","376.40","362.92","4.48M","3.12%"
"03/20/2023","362.88","357.61","364.94","355.35","3.95M","1.32%"
"03/17/2023","358.14","354.78","360.63","350.83","6.73M","1.37%"
"03/16/2023","353.29","344.57","355.49","340.53","6.95M","5.90%"
"03/15/2023","333.61","330.00","334.28","328.17","4.63M","0.08%"
"03/14/2023","333.33","332.21","335.17","328.70","3.85M","2.79%"
