"Date","Price","Open","High","Low","Vol.","Change %"
"04/05/2023","144.54","148.14","148.14","142.65","2.35M","-2.71%"
"04/04/2023","148.57","149.59","151.03","146.74","2.24M","-0.42%"
"04/03/2023","149.19","150.00","151.09","148.53","1.94M","-1.15%"
"03/31/2023","150.92","151.48","152.07","149.58","3.04M","-1.89%"
"03/30/2023","153.82","154.51","156.49","152.06","3.54M","-2.61%"
"03/29/2023","157.95","157.70","158.80","155.09","2.35M","-1.26%"
"03/28/2023","159.96","157.01","160.53","156.40","4.43M","4.73%"
"03/27/2023","152.73","152.60","153.86","150.61","2.92M","-2.27%"
"03/24/2023","156.27","154.34","159.65","154.34","5.37M","3.55%"
"03/23/2023","150.91","153.03","154.28","148.59","2.84M","1.51%"
"03/22/2023","148.66","150.09","151.73","147.90","1.74M","-2.04%"
"03/21/2023","151.75","150.75","152.60","149.30","3.07M","1.05%"
"03/20/2023","150.18","144.42","155.30","144.23","5.91M","2.27%"
"03/17/2023","146.84","143.73","147.40","141.28","7.69M","6.28%"
"03/16/2023","138.16","126.50","139.27","126.33","8.87M","3.80%"
"03/15/2023","133.10","131.81","133.70","128.12","4.17M","-2.63%"
"03/14/2023","136.70","133.50","137.50","132.50","2.37M","2.28%"
"03/13/2023","133.65","132.30","135.90","130.91","2.43M","0.93%"
"03/10/2023","132.42","131.50","134.99","130.87","3.81M","0.73%"
"03/09/2023","131.46","139.69","139.69","131.37","4.35M","-7.49%"
"03/08/2023","142.10","140.95","143.20","140.35","1.32M","-0.38%"
"03/07/2023","142.64","145.39","146.97","142.16","2.81M","-4.60%"
"03/06/2023","149.51","150.64","152.45","148.58","3.14M","-2.57%"
"03/03/2023","153.46","151.84","154.66","151.19","3.48M","2.15%"
"03/02/2023","150.23","143.50","150.86","143.17","3.99M","4.57%"
"03/01/2023","143.66","145.74","146.24","141.60","4.95M","4.34%"
"02/28/2023","137.69","138.21","141.76","137.61","3.23M","-1.20%"
"02/27/2023","139.36","136.20","140.29","135.71","4.22M","5.17%"
"02/24/2023","132.51","131.12","133.48","130.99","4.17M","-3.94%"
"02/23/2023","137.94","140.75","141.20","136.30","7.42M","0.60%"
"02/22/2023","137.12","150.00","151.25","134.18","12.01M","-2.63%"
"02/21/2023","140.82","138.27","141.57","136.00","3.48M","-0.63%"
"02/17/2023","141.71","143.49","144.13","140.01","3.39M","-4.90%"
"02/16/2023","149.01","149.00","151.34","147.86","3.55M","-1.99%"
"02/15/2023","152.04","153.06","155.00","150.80","4.39M","1.99%"
"02/14/2023","149.07","145.45","149.42","143.93","2.77M","1.50%"
"02/13/2023","146.86","145.57","148.77","145.04","5.72M","5.66%"
"02/10/2023","138.99","142.84","144.75","137.54","4.03M","-6.13%"
"02/09/2023","148.07","154.47","154.50","146.66","3.79M","-2.80%"
"02/08/2023","152.34","157.00","157.25","150.94","4.93M","-4.92%"
"02/07/2023","160.22","159.15","160.88","154.28","14.47M","12.18%"
"02/06/2023","142.82","142.02","143.50","138.40","4.75M","-0.17%"
"02/03/2023","143.06","148.00","149.93","142.31","3.52M","-5.44%"
"02/02/2023","151.29","154.65","155.73","149.58","4.40M","-0.63%"
"02/01/2023","152.25","145.05","154.86","145.00","11.83M","13.05%"
"01/31/2023","134.68","136.00","138.94","132.88","2.88M","-2.74%"
"01/30/2023","138.48","140.65","142.41","135.37","5.48M","-0.40%"
"01/27/2023","139.04","139.67","140.00","136.38","1.83M","0.44%"
"01/26/2023","138.43","137.23","138.74","135.88","1.67M","3.13%"
"01/25/2023","134.23","131.99","134.61","131.01","988.99K","1.08%"
"01/24/2023","132.79","134.24","135.39","132.51","2.10M","-2.60%"
"01/23/2023","136.34","136.00","137.07","134.35","1.33M","0.43%"
"01/20/2023","135.75","133.42","136.35","132.26","3.57M","5.91%"
"01/19/2023","128.18","126.97","130.12","126.81","2.00M","1.79%"
"01/18/2023","125.92","131.49","131.80","125.77","3.44M","-3.60%"
"01/17/2023","130.62","135.46","135.46","128.65","5.09M","-6.02%"
"01/13/2023","138.98","135.40","139.03","135.30","2.26M","1.80%"
"01/12/2023","136.52","137.01","137.98","133.97","1.57M","-1.51%"
"01/11/2023","138.62","136.58","138.90","134.51","2.62M","2.87%"
"01/10/2023","134.75","133.61","135.60","133.07","1.32M","1.02%"
"01/09/2023","133.39","135.79","136.04","131.36","2.50M","0.25%"
"01/06/2023","133.06","130.91","133.62","129.11","2.54M","0.40%"
"01/05/2023","132.53","128.33","134.17","127.20","3.08M","0.58%"
"01/04/2023","131.76","126.54","132.29","125.14","5.81M","10.60%"
"01/03/2023","119.13","118.86","122.55","118.04","2.72M","4.15%"
"12/30/2022","114.38","113.49","116.50","113.15","1.73M","-0.63%"
"12/29/2022","115.10","112.81","116.06","111.30","1.45M","3.14%"
"12/28/2022","111.60","114.09","115.53","109.88","1.98M","-4.19%"
"12/27/2022","116.48","113.10","117.50","112.48","2.67M","4.36%"
"12/23/2022","111.61","113.88","114.25","111.52","1.22M","-1.00%"
"12/22/2022","112.74","114.00","115.46","111.46","1.98M","-0.49%"
"12/21/2022","113.29","108.37","113.38","107.39","1.70M","4.79%"
"12/20/2022","108.11","107.30","110.71","107.23","2.30M","-3.54%"
"12/19/2022","112.08","114.14","114.60","111.19","2.06M","-0.45%"
"12/16/2022","112.59","114.35","115.88","112.33","13.02M","-0.98%"
"12/15/2022","113.70","120.96","121.82","112.67","4.06M","-4.63%"
"12/14/2022","119.22","119.46","120.35","117.53","2.53M","0.05%"
"12/13/2022","119.16","121.04","121.81","117.12","3.85M","2.20%"
"12/12/2022","116.60","117.48","117.70","113.65","3.44M","-2.83%"
"12/09/2022","119.99","123.26","124.11","119.58","3.47M","-0.28%"
"12/08/2022","120.33","119.92","121.88","119.05","4.34M","5.02%"
"12/07/2022","114.58","113.32","115.90","112.77","2.66M","-2.34%"
"12/06/2022","117.33","118.81","119.88","116.27","3.24M","0.35%"
"12/05/2022","116.92","119.27","121.48","116.43","7.12M","2.74%"
"12/02/2022","113.80","107.81","115.08","106.88","3.87M","4.72%"
"12/01/2022","108.67","107.50","110.00","106.58","2.83M","0.06%"
"11/30/2022","108.60","104.99","109.88","104.63","7.07M","8.99%"
"11/29/2022","99.64","100.00","102.88","99.25","4.24M","5.28%"
"11/28/2022","94.64","92.78","97.13","92.78","2.30M","1.37%"
"11/25/2022","93.36","93.51","95.41","93.11","1.99M","-3.75%"
"11/23/2022","97.00","96.16","98.68","95.27","3.44M","2.02%"
"11/22/2022","95.08","93.04","97.94","91.88","4.01M","0.55%"
"11/21/2022","94.56","94.00","95.57","92.94","2.67M","-1.47%"
"11/18/2022","95.97","95.61","97.96","95.00","2.95M","-3.63%"
"11/17/2022","99.58","91.52","99.89","91.41","3.62M","5.10%"
"11/16/2022","94.75","98.69","98.84","94.04","2.97M","-4.96%"
"11/15/2022","99.70","97.63","101.81","96.18","6.13M","9.02%"
"11/14/2022","91.45","91.18","92.82","89.47","2.81M","2.22%"
"11/11/2022","89.46","88.76","89.92","86.50","3.59M","3.89%"
"11/10/2022","86.11","83.78","86.22","82.29","3.62M","8.34%"
"11/09/2022","79.48","81.06","81.40","78.86","3.18M","-6.70%"
"11/08/2022","85.19","84.70","86.12","82.81","2.02M","0.20%"
"11/07/2022","85.02","87.70","88.70","84.14","3.04M","-0.21%"
